"","Genetic.Elements","Gene","stage","counts","Sample","logCounts"
"6619","cp32-9","BB_N09_-_hypothetical_protein","Mid",8.04559,"Mid Sample 5",0.905557897328649
"6620","cp32-9","BB_N10_-_hypothetical_protein","Mid",5.34136,"Mid Sample 5",0.727651849780524
"6621","cp32-9","BB_N12_-_hypothetical_protein","Mid",2.76651,"Mid Sample 5",0.441932244380994
"6622","cp32-9","BB_N14_-_hypothetical_protein","Mid",5.40504,"Mid Sample 5",0.732798912297654
"6623","cp32-9","BB_N15_-_hypothetical_protein","Mid",5.1542,"Mid Sample 5",0.712161266603546
"6624","cp32-9","BB_N17_-_hypothetical_protein","Mid",3.18861,"Mid Sample 5",0.50360140378179
"6625","cp32-9","BB_N19_-_hypothetical_protein","Mid",54.5167,"Mid Sample 5",1.73652955928359
"6626","cp32-9","BB_N20_-_hypothetical_protein","Mid",28.2183,"Mid Sample 5",1.45053084631209
"6627","cp32-9","BB_N23_blyA_holin_protein","Mid",9.84559,"Mid Sample 5",0.993241746483962
"6628","cp32-9","BB_N24_blyB_holin_protein","Mid",43.7602,"Mid Sample 5",1.64107929821335
"6629","cp32-9","BB_N25_-_hypothetical_protein","Mid",45.0098,"Mid Sample 5",1.65330708316533
"6630","cp32-9","BB_N26_-_hypothetical_protein","Mid",35.537,"Mid Sample 5",1.55068076228644
"6631","cp32-9","BB_N27_bdrR_BdrR_protein","Mid",173.981,"Mid Sample 5",2.24050182273256
"6632","cp32-9","BB_N28_mlpI_lipoprotein","Mid",126.422,"Mid Sample 5",2.1018226565984
"6633","cp32-9","BB_N30_-_hypothetical_protein","Mid",446.477,"Mid Sample 5",2.64979909137605
"6634","cp32-9","BB_N31_-_hypothetical_protein","Mid",64.1167,"Mid Sample 5",1.80697116170657
"6635","cp32-9","BB_N32_-_PF-32_protein","Mid",71.975,"Mid Sample 5",1.85718167355012
"6636","cp32-9","BB_N33_-_PF-49_protein","Mid",108.841,"Mid Sample 5",2.03679252329962
"6637","cp32-9","BB_N34_bdrQ_BdrQ","Mid",155.825,"Mid Sample 5",2.19263713556404
"6638","cp32-9","BB_N35_bppA_protein_BppA","Mid",4.28104,"Mid Sample 5",0.631549285694183
"6639","cp32-9","BB_N36_bppB_protein_BppB","Mid",10.11726,"Mid Sample 5",1.00506291092257
"6640","cp32-9","BB_N38_erpP_protein_ErpP","Mid",126.898,"Mid Sample 5",2.10345477736808
"6641","cp32-9","BB_N39_erpQ_protein_ErpQ","Mid",1049.39,"Mid Sample 5",3.02093692133982
"6642","cp32-9","BB_N41_-_hypothetical_protein","Mid",57.3765,"Mid Sample 5",1.758734052501
"6643","cp32-9","BB_N42_-_hypothetical_protein","Mid",9.15446,"Mid Sample 5",0.961632731386273
"6644","cp32-9","BB_N43_-_phage_terminase_large_subunit","Mid",8.89898,"Mid Sample 5",0.949340230717076
"6645","cp32-9","frameshift_BB_N21_BB_N21","Mid",17.843,"Mid Sample 5",1.25146787548352
"6646","cp32-9","frameshift_BB_N22_BB_N22","Mid",16.5143,"Mid Sample 5",1.21786016975736
"6647","lp17","BB_D001_-_lipoprotein","Mid",8.79449,"Mid Sample 5",0.9442106594151
"6648","lp17","BB_D0027_-_hypothetical_protein","Mid",4.3955,"Mid Sample 5",0.643008284390437
"6649","lp17","BB_D0031_-_hypothetical_protein","Mid",14.5012,"Mid Sample 5",1.16140394236011
"6650","lp17","BB_D01_-_hypothetical_protein","Mid",4.19689,"Mid Sample 5",0.622927586552672
"6651","lp17","BB_D04_-_hypothetical_protein","Mid",7.10586,"Mid Sample 5",0.851616646746552
"6652","lp17","BB_D09_-_hypothetical_protein","Mid",305.695,"Mid Sample 5",2.48528833538894
"6653","lp17","BB_D10_-_lipoprotein","Mid",249.206,"Mid Sample 5",2.39655849438971
"6654","lp17","BB_D13_-_hypothetical_protein","Mid",723.146,"Mid Sample 5",2.85922598829471
"6655","lp17","BB_D14_-_hypothetical_protein","Mid",246.619,"Mid Sample 5",2.39202653242714
"6656","lp17","BB_D15_-_membrane_protein","Mid",1472.07,"Mid Sample 5",3.16792846210129
"6657","lp17","BB_D18_-_hypothetical_protein","Mid",1799.94,"Mid Sample 5",3.2552580283793
"6658","lp17","BB_D21_-_hypothetical_protein","Mid",481.331,"Mid Sample 5",2.68244383320319
"6659","lp17","BB_D22_-_hypothetical_protein","Mid",227.96,"Mid Sample 5",2.35785864830179
"6660","lp17","BB_D24_-_hypothetical_protein","Mid",1.410905,"Mid Sample 5",0.149497772531985
"6661","lp21","BB_U01_-_hypothetical_protein","Mid",2.81248,"Mid Sample 5",0.449089442792122
"6662","lp21","BB_U02_-_hypothetical_protein","Mid",1.770447,"Mid Sample 5",0.248082930273986
"6663","lp21","BB_U04_-_protein_BBC01","Mid",152.776,"Mid Sample 5",2.18405513508904
"6664","lp21","BB_U05_-_PF-32_protein","Mid",73.5602,"Mid Sample 5",1.86664290135422
"6665","lp21","BB_U06_-_plasmid_partition_protein","Mid",38.0304,"Mid Sample 5",1.58013089330217
"6666","lp21","BB_U07_-_protein_BBC01","Mid",95.7118,"Mid Sample 5",1.9809654838476
"6667","lp21","BB_U08_-_SUA5_subfamily_protein","Mid",30.3524,"Mid Sample 5",1.48219303694496
"6668","lp21","BB_U09_-_TM2_family_protein","Mid",119.135,"Mid Sample 5",2.07603936915567
"6669","lp21","BB_U10_-_protein_BBC01","Mid",2.43921,"Mid Sample 5",0.387249191832856
"6670","lp21","BB_U11_-_Sua5/YciO/YrdC/YwlC_family_protein","Mid",3.09595,"Mid Sample 5",0.490793938154446
"6671","lp25","BB_E09_-_protein_p23","Mid",74.263,"Mid Sample 5",1.8707724894246
"6672","lp25","BB_E16_-_hypothetical_protein","Mid",1506.58,"Mid Sample 5",3.1779921978322
"6673","lp25","BB_E17_-_hypothetical_protein","Mid",2137.38,"Mid Sample 5",3.3298817412712
"6674","lp25","BB_E18_-_hypothetical_protein","Mid",445.4,"Mid Sample 5",2.64875021269802
"6675","lp25","BB_E19_-_hypothetical_protein","Mid",380.653,"Mid Sample 5",2.58052925690172
"6676","lp25","BB_E20_-_hypothetical_protein","Mid",596.082,"Mid Sample 5",2.77530600755552
"6677","lp25","BB_E21_-_hypothetical_protein","Mid",1441.68,"Mid Sample 5",3.15886887365896
"6678","lp25","BB_E22_-_pyrazinamidase/nicotinamidase_PncA","Mid",317.405,"Mid Sample 5",2.50161376380291
"6679","lp25","BB_E31_-_antigen,_P35,_putative","Mid",22.9786,"Mid Sample 5",1.36132356522275
"6680","lp25","frameshift_BB_E29_BB_E29","Mid",26.3558,"Mid Sample 5",1.42087620326061
"6681","lp28-1","BB_F0034_-_hypothetical_protein","Mid",162.323,"Mid Sample 5",2.21038006058644
"6682","lp28-1","BB_F0039_-_hypothetical_protein","Mid",44.6651,"Mid Sample 5",1.6499683106611
"6683","lp28-1","BB_F0040_-_hypothetical_protein","Mid",1.744159,"Mid Sample 5",0.241586073300132
"6684","lp28-1","BB_F0041_-_outer_surface_protein_VlsE1","Mid",117.906,"Mid Sample 5",2.07153590603308
"6685","lp28-1","BB_F01_-_hypothetical_protein","Mid",1.473488,"Mid Sample 5",0.168346603331513
"6686","lp28-1","BB_F02_-_hypothetical_protein","Mid",2.85831,"Mid Sample 5",0.456109328719598
"6687","lp28-1","BB_F03_-_RepU","Mid",14.4234,"Mid Sample 5",1.15906764784434
"6688","lp28-1","BB_F06_-_hypothetical_protein","Mid",40.0704,"Mid Sample 5",1.602823677769
"6689","lp28-1","BB_F08_-_hypothetical_protein","Mid",1.565917,"Mid Sample 5",0.194768738949712
"6690","lp28-1","BB_F14_-_hypothetical_protein","Mid",2.10107,"Mid Sample 5",0.322440521757361
"6691","lp28-1","BB_F17_-_putative_transmembrane_protein","Mid",27.477,"Mid Sample 5",1.43896931373799
"6692","lp28-1","BB_F20_-_BBF20","Mid",258.139,"Mid Sample 5",2.41185362331667
"6693","lp28-1","BB_F23_-_PF49","Mid",328.091,"Mid Sample 5",2.51599431723778
"6694","lp28-1","BB_F24_-_PF32","Mid",155.503,"Mid Sample 5",2.19173877195371
"6695","lp28-1","BB_F25_-_hypothetical_protein","Mid",132.805,"Mid Sample 5",2.12321442617305
"6696","lp28-1","BB_F26_-_hypothetical_protein","Mid",220.946,"Mid Sample 5",2.34428614351473
"6697","lp28-2","BB_G0036_-_hypothetical_protein","Mid",3.23688,"Mid Sample 5",0.510126599216028
"6698","lp28-2","BB_G01_-_hypothetical_protein","Mid",162.5,"Mid Sample 5",2.21085336531489
"6699","lp28-2","BB_G02_-_hypothetical_protein","Mid",45.9477,"Mid Sample 5",1.66226377682532
"6700","lp28-2","BB_G07_-_hypothetical_protein","Mid",326.161,"Mid Sample 5",2.51343202998021
"6701","lp28-2","BB_G08_-_stage_0_sporulation_protein_SpoOJ","Mid",244.232,"Mid Sample 5",2.38780256588626
"6702","lp28-2","BB_G09_-_hypothetical_protein","Mid",149.537,"Mid Sample 5",2.17474866361496
"6703","lp28-2","BB_G12_-_hypothetical_protein","Mid",17.561,"Mid Sample 5",1.24454924289789
"6704","lp28-2","BB_G13_-_hypothetical_protein","Mid",7.23892,"Mid Sample 5",0.85967377710496
"6705","lp28-2","BB_G14_-_hypothetical_protein","Mid",8.46678,"Mid Sample 5",0.92771827525207
"6706","lp28-2","BB_G15_-_hypothetical_protein","Mid",8.47386,"Mid Sample 5",0.928081284572957
"6707","lp28-2","BB_G16_-_hypothetical_protein","Mid",22.8096,"Mid Sample 5",1.35811766934872
"6708","lp28-2","BB_G17_-_hypothetical_protein","Mid",15.2953,"Mid Sample 5",1.18455799959901
"6709","lp28-2","BB_G18_-_hypothetical_protein","Mid",5.27051,"Mid Sample 5",0.72185264167729
"6710","lp28-2","BB_G19_-_hypothetical_protein","Mid",12.445,"Mid Sample 5",1.09499490094461
"6711","lp28-2","BB_G20_-_hypothetical_protein","Mid",4.1349,"Mid Sample 5",0.616465010872038
"6712","lp28-2","BB_G21_-_hypothetical_protein","Mid",3.70023,"Mid Sample 5",0.568228719911954
"6713","lp28-2","BB_G22_-_hypothetical_protein","Mid",2.54154,"Mid Sample 5",0.40509694923155
"6714","lp28-2","BB_G23_-_hypothetical_protein","Mid",1.483418,"Mid Sample 5",0.171263544497298
"6715","lp28-2","BB_G24_-_hypothetical_protein","Mid",2.36086,"Mid Sample 5",0.373070233995203
"6716","lp28-2","BB_G25_-_hypothetical_protein","Mid",2.2242,"Mid Sample 5",0.347173836413207
"6717","lp28-2","BB_G26_-_hypothetical_protein","Mid",1,"Mid Sample 5",0
"6718","lp28-2","BB_G27_-_hypothetical_protein","Mid",1.54629,"Mid Sample 5",0.189290947272317
"6719","lp28-2","BB_G28_-_hypothetical_protein","Mid",1.489679,"Mid Sample 5",0.173092695561487
"6720","lp28-2","BB_G29_-_hypothetical_protein","Mid",65.789,"Mid Sample 5",1.8181532851237
"6721","lp28-2","BB_G30_-_hypothetical_protein","Mid",14.8305,"Mid Sample 5",1.17115579321182
"6722","lp28-2","BB_G31_-_hypothetical_protein","Mid",30.1782,"Mid Sample 5",1.47969333241173
"6723","lp28-2","BB_G32_-_replicative_DNA_helicase","Mid",25.5698,"Mid Sample 5",1.40772733110666
"6724","lp28-2","BB_G33_-_hypothetical_protein","Mid",802.547,"Mid Sample 5",2.90447047564756
"6725","lp28-2","BB_G34_-_hypothetical_protein","Mid",52.7073,"Mid Sample 5",1.72187076948503
"6726","lp28-2","frameshift_BB_G03_BB_G03","Mid",37.7397,"Mid Sample 5",1.57679844355381
"6727","lp28-3","BB_H0042_-_hypothetical_protein","Mid",2.21946,"Mid Sample 5",0.346247322402243
"6728","lp28-3","BB_H02_-_hypothetical_protein","Mid",2.82136,"Mid Sample 5",0.450458504814827
"6729","lp28-3","BB_H04_-_hypothetical_protein","Mid",1,"Mid Sample 5",0
"6730","lp28-3","BB_H05_-_hypothetical_protein","Mid",2.03855,"Mid Sample 5",0.309321367962712
"6731","lp28-3","BB_H06_-_complement_regulator-acquiring_surface_protein","Mid",393.142,"Mid Sample 5",2.59454944268522
"6732","lp28-3","BB_H09_-_type_II_restriction_enzyme_methylase_subunit","Mid",5.33614,"Mid Sample 5",0.7272272152919
"6733","lp28-3","BB_H09a_-_hypothetical_protein","Mid",1.6865,"Mid Sample 5",0.22698634552522
"6734","lp28-3","BB_H13_-_protein_RepU","Mid",454.158,"Mid Sample 5",2.65720696869561
"6735","lp28-3","BB_H17_-_hypothetical_protein","Mid",6.93768,"Mid Sample 5",0.841214264165705
"6736","lp28-3","BB_H25_-_hypothetical_protein","Mid",12.1867,"Mid Sample 5",1.0858861202357
"6737","lp28-3","BB_H26_-_hypothetical_protein","Mid",110.591,"Mid Sample 5",2.04371978511174
"6738","lp28-3","BB_H27_-_hypothetical_protein","Mid",41.0741,"Mid Sample 5",1.61356805611645
"6739","lp28-3","BB_H28_-_PF-32_protein","Mid",51.4461,"Mid Sample 5",1.71135245756925
"6740","lp28-3","BB_H29_-_plasmid_partition_protein","Mid",82.887,"Mid Sample 5",1.91848642112943
"6741","lp28-3","BB_H32_-_antigen_P35","Mid",62.0707,"Mid Sample 5",1.79288664315281
"6742","lp28-3","BB_H33_-_adenine_deaminase","Mid",102.381,"Mid Sample 5",2.01021936717907
"6743","lp28-3","BB_H37_-_lipoprotein","Mid",268.404,"Mid Sample 5",2.4287889837957
"6744","lp28-3","BB_H40_-_transposase-like_protein","Mid",14.7614,"Mid Sample 5",1.16912754877708
"6745","lp28-3","BB_H41_-_membrane_protein","Mid",1.330448,"Mid Sample 5",0.123997905002114
"6746","lp28-4","BB_I01_-_hypothetical_protein","Mid",2.52432,"Mid Sample 5",0.402144408189045
"6747","lp28-4","BB_I02_-_hypothetical_protein","Mid",2.28408,"Mid Sample 5",0.358711311023065
"6748","lp28-4","BB_I06_-_MTA/SAH_nucleosidase","Mid",41.8182,"Mid Sample 5",1.621365335347
"6749","lp28-4","BB_I12_-_hypothetical_protein","Mid",381.634,"Mid Sample 5",2.58164705930933
"6750","lp28-4","BB_I15_-_virulence_associated_lipoprotein","Mid",35.9269,"Mid Sample 5",1.55541974514853
"6751","lp28-4","BB_I16_vraA_repetitive_antigen_A","Mid",242.257,"Mid Sample 5",2.38427633481445
"6752","lp28-4","BB_I18_-_hypothetical_protein","Mid",252.814,"Mid Sample 5",2.40280112006286
"6753","lp28-4","BB_I19_-_hypothetical_protein","Mid",776.698,"Mid Sample 5",2.8902521868462
"6754","lp28-4","BB_I20_-_hypothetical_protein","Mid",280.26,"Mid Sample 5",2.44756111767143
"6755","lp28-4","BB_I21_-_PF-32_protein","Mid",268.312,"Mid Sample 5",2.42864009651555
"6756","lp28-4","BB_I22_-_PF-49_protein","Mid",262.88,"Mid Sample 5",2.41975754609099
"6757","lp28-4","BB_I26_-_multidrug-efflux_transporter","Mid",62.2137,"Mid Sample 5",1.79388603065949
"6758","lp28-4","BB_I29_-_virulence_associated_lipoprotein","Mid",446.965,"Mid Sample 5",2.65027351663979
"6759","lp28-4","BB_I34_-_virulence_associated_lipoprotein","Mid",11.1557,"Mid Sample 5",1.0474968266682
"6760","lp28-4","BB_I36_-_antigen_P35","Mid",460.088,"Mid Sample 5",2.6628409061582
"6761","lp28-4","BB_I38_-_surface_antigen","Mid",577.093,"Mid Sample 5",2.76124580645247
"6762","lp28-4","BB_I39_-_surface_antigen","Mid",2942.76,"Mid Sample 5",3.46875484418392
"6763","lp28-4","BB_I41_-_hypothetical_protein","Mid",272.809,"Mid Sample 5",2.43585869364523
"6764","lp28-4","BB_I42_-_outer_membrane_protein","Mid",231.129,"Mid Sample 5",2.36385444028576
"6765","lp36","BB_K0058_-_hypothetical_protein","Mid",33.7557,"Mid Sample 5",1.52834711848645
"6766","lp36","BB_K0059_-_hypothetical_protein","Mid",6.10855,"Mid Sample 5",0.785938133035895
"6767","lp36","BB_K01_-_lipoprotein","Mid",400.622,"Mid Sample 5",2.60273479472355
"6768","lp36","BB_K07_-_lipoprotein","Mid",31.9162,"Mid Sample 5",1.50401117787693
"6769","lp36","BB_K09_-_hypothetical_protein","Mid",6.3244,"Mid Sample 5",0.801019329998165
"6770","lp36","BB_K13_-_hypothetical_protein","Mid",1693.31,"Mid Sample 5",3.22873647315024
"6771","lp36","BB_K15_-_antigen_P35","Mid",294.79,"Mid Sample 5",2.46951274710262
"6772","lp36","BB_K17_-_adenine_deaminase","Mid",190.935,"Mid Sample 5",2.28088554554196
"6773","lp36","BB_K19_-_lipoprotein","Mid",197.309,"Mid Sample 5",2.29514689549645
"6774","lp36","BB_K21_-_PF-32_protein","Mid",233.8,"Mid Sample 5",2.36884450682582
"6775","lp36","BB_K22_-_hypothetical_protein","Mid",79.5522,"Mid Sample 5",1.90065219447473
"6776","lp36","BB_K23_-_hypothetical_protein","Mid",182.668,"Mid Sample 5",2.26166247378585
"6777","lp36","BB_K24_-_PF-49_protein","Mid",126.289,"Mid Sample 5",2.10136552436889
"6778","lp36","BB_K32_-_fibronectin-binding_protein","Mid",43.0135,"Mid Sample 5",1.63360478244813
"6779","lp36","BB_K33_-_hypothetical_protein","Mid",19.0276,"Mid Sample 5",1.27938401306431
"6780","lp36","BB_K34_-_hypothetical_protein","Mid",169.062,"Mid Sample 5",2.22804600236485
"6781","lp36","BB_K35_-_hypothetical_protein","Mid",434.208,"Mid Sample 5",2.63769782078549
"6782","lp36","BB_K40_-_hypothetical_protein","Mid",972.864,"Mid Sample 5",2.98805213299422
"6783","lp36","BB_K41_-_hypothetical_protein","Mid",8.2832,"Mid Sample 5",0.918198147637781
"6784","lp36","BB_K42_-_hypothetical_protein","Mid",38.7165,"Mid Sample 5",1.5878960898711
"6785","lp36","BB_K45_-_immunogenic_protein_P37","Mid",1687.21,"Mid Sample 5",3.22716914077834
"6786","lp36","BB_K47_-_hypothetical_protein","Mid",551.371,"Mid Sample 5",2.74144392014628
"6787","lp36","BB_K48_-_immunogenic_protein_P37","Mid",20.9711,"Mid Sample 5",1.32162121117115
"6788","lp36","BB_K49_-_hypothetical_protein","Mid",306.086,"Mid Sample 5",2.48584346595214
"6789","lp36","BB_K50_-_immunogenic_protein_P37","Mid",262.081,"Mid Sample 5",2.4184355371837
"6790","lp36","BB_K52_-_lipoprotein","Mid",11.3647,"Mid Sample 5",1.05555797591104
"6791","lp36","BB_K53_-_outer_membrane_protein","Mid",209.293,"Mid Sample 5",2.32075470319673
"6792","lp36","BB_K54_-_hypothetical_protein","Mid",139.271,"Mid Sample 5",2.14386069394624
"6793","lp38","BB_J0056_-_hypothetical_protein","Mid",29.7633,"Mid Sample 5",1.47368108185825
"6794","lp38","BB_J0058_-_hypothetical_protein","Mid",14.4141,"Mid Sample 5",1.15878753071756
"6795","lp38","BB_J08_-_surface_protein","Mid",2117.06,"Mid Sample 5",3.32573316661632
"6796","lp38","BB_J09_-_outer_surface_protein_D","Mid",10848,"Mid Sample 5",4.03534967652299
"6797","lp38","BB_J11_-_hypothetical_protein","Mid",27.5644,"Mid Sample 5",1.4403485435403
"6798","lp38","BB_J13_-_hypothetical_protein","Mid",25.4769,"Mid Sample 5",1.40614658242314
"6799","lp38","BB_J16_-_plasmid_partition_protein","Mid",201.125,"Mid Sample 5",2.30346605710709
"6800","lp38","BB_J17_-_PF-32_protein","Mid",343.768,"Mid Sample 5",2.53626544748126
"6801","lp38","BB_J18_-_PF-32_protein","Mid",204.273,"Mid Sample 5",2.31021096709294
"6802","lp38","BB_J19_-_hypothetical_protein","Mid",759.25,"Mid Sample 5",2.8803848005903
"6803","lp38","BB_J23_-_hypothetical_protein","Mid",8.00926,"Mid Sample 5",0.903592392143826
"6804","lp38","BB_J24_-_hypothetical_protein","Mid",71.0955,"Mid Sample 5",1.85184211286736
"6805","lp38","BB_J25_-_hypothetical_protein","Mid",67.1557,"Mid Sample 5",1.82708288034781
"6806","lp38","BB_J26_-_ABC_transporter_ATP-binding_protein","Mid",23.1652,"Mid Sample 5",1.36483605409762
"6807","lp38","BB_J27_-_efflux_ABC_transporter_permease","Mid",136.956,"Mid Sample 5",2.13658106331369
"6808","lp38","BB_J28_-_hypothetical_protein","Mid",109.326,"Mid Sample 5",2.03872345850714
"6809","lp38","BB_J29_-_hypothetical_protein","Mid",100.6987,"Mid Sample 5",2.00302386393524
"6810","lp38","BB_J31_-_hypothetical_protein","Mid",92.6284,"Mid Sample 5",1.96674416240858
"6811","lp38","BB_J34_-_lipoprotein","Mid",605.057,"Mid Sample 5",2.78179628972587
"6812","lp38","BB_J36_-_lipoprotein","Mid",273.626,"Mid Sample 5",2.43715736176169
"6813","lp38","BB_J37_-_hypothetical_protein","Mid",6.48757,"Mid Sample 5",0.812082056860325
"6814","lp38","BB_J41_-_antigen_P35","Mid",2453.63,"Mid Sample 5",3.389809073031
"6815","lp38","BB_J42_-_hypothetical_protein","Mid",1,"Mid Sample 5",0
"6816","lp38","BB_J43_-_hypothetical_protein","Mid",43.1178,"Mid Sample 5",1.63465659373168
"6817","lp38","BB_J45_-_lipoprotein","Mid",104.409,"Mid Sample 5",2.01873793623205
"6818","lp38","BB_J46_-_hypothetical_protein","Mid",43.4648,"Mid Sample 5",1.63813768559248
"6819","lp38","BB_J47_-_hypothetical_protein","Mid",65.8882,"Mid Sample 5",1.8188076432169
"6820","lp38","BB_J48_-_hypothetical_protein","Mid",89.9669,"Mid Sample 5",1.95408275620122
"6821","lp5","BB_T01_-_hypothetical_protein","Mid",1,"Mid Sample 5",0
"6822","lp5","BB_T02_-_hypothetical_protein","Mid",1,"Mid Sample 5",0
"6823","lp5","BB_T03_-_hypothetical_protein","Mid",1.770447,"Mid Sample 5",0.248082930273986
"6824","lp5","BB_T04_-_hypothetical_protein","Mid",13.3903,"Mid Sample 5",1.12679030717519
"6825","lp5","BB_T06_-_Sua5/YciO/YrdC/YwlC_family_protein","Mid",6.23987,"Mid Sample 5",0.795175541786468
"6826","lp5","BB_T07_-_outer_membrane_protein","Mid",2.09638,"Mid Sample 5",0.321470007770171
"6827","lp54","BB_A0078_-_lipoprotein","Mid",22.0956,"Mid Sample 5",1.34430579920681
"6828","lp54","BB_A03_-_outer_membrane_protein","Mid",6368.14,"Mid Sample 5",3.80401260255611
"6829","lp54","BB_A04_-_S2_antigen","Mid",7.6869,"Mid Sample 5",0.885751231305942
"6830","lp54","BB_A05_-_S1_antigen","Mid",4.92213,"Mid Sample 5",0.692153079813162
"6831","lp54","BB_A07_-_ChpAI_protein","Mid",45.9563,"Mid Sample 5",1.66234505582417
"6832","lp54","BB_A08_-_hypothetical_protein","Mid",2191.9,"Mid Sample 5",3.34082073665592
"6833","lp54","BB_A09_-_hypothetical_protein","Mid",129.648,"Mid Sample 5",2.11276582156304
"6834","lp54","BB_A10_-_hypothetical_protein","Mid",102.604,"Mid Sample 5",2.0111642920045
"6835","lp54","BB_A11_-_hypothetical_protein","Mid",45.055,"Mid Sample 5",1.65374299402574
"6836","lp54","BB_A12_-_BlyA_family_holin","Mid",29.5108,"Mid Sample 5",1.46998098282684
"6837","lp54","BB_A13_-_hypothetical_protein","Mid",136.202,"Mid Sample 5",2.13418348483511
"6838","lp54","BB_A15_ospA_outer_surface_protein_A","Mid",22836.2,"Mid Sample 5",4.35862383791303
"6839","lp54","BB_A16_ospB_outer_surface_protein_B","Mid",19542.1,"Mid Sample 5",4.29097123130739
"6840","lp54","BB_A19_-_hypothetical_protein","Mid",643.947,"Mid Sample 5",2.80885012426238
"6841","lp54","BB_A20_-_PF-32_protein","Mid",534.745,"Mid Sample 5",2.72814673250011
"6842","lp54","BB_A21_-_PF-49_protein","Mid",802.152,"Mid Sample 5",2.9042566706613
"6843","lp54","BB_A23_-_hypothetical_protein","Mid",313.469,"Mid Sample 5",2.49619459845342
"6844","lp54","BB_A24_dbpA_decorin-binding_protein_A","Mid",25.8187,"Mid Sample 5",1.4119343712751
"6845","lp54","BB_A25_dbpB_decorin-binding_protein_B","Mid",5.3645,"Mid Sample 5",0.729529249627174
"6846","lp54","BB_A30_-_hypothetical_protein","Mid",490.594,"Mid Sample 5",2.69072223245001
"6847","lp54","BB_A31_-_pbsx_family_phage_terminase","Mid",145.418,"Mid Sample 5",2.16261816729907
"6848","lp54","BB_A32_-_hypothetical_protein","Mid",114.507,"Mid Sample 5",2.0588320366187
"6849","lp54","BB_A33_-_lipoprotein","Mid",9.94233,"Mid Sample 5",0.997488173890543
"6850","lp54","BB_A34_-_extracellular_solute-binding_protein,_family_5","Mid",3.0222,"Mid Sample 5",0.480323201241355
"6851","lp54","BB_A36_-_lipoprotein","Mid",8.70286,"Mid Sample 5",0.939661997228347
"6852","lp54","BB_A37_-_hypothetical_protein","Mid",3.81181,"Mid Sample 5",0.581131245059669
"6853","lp54","BB_A38_-_phage_portal_protein","Mid",352.823,"Mid Sample 5",2.5475568883858
"6854","lp54","BB_A40_-_hypothetical_protein","Mid",146.182,"Mid Sample 5",2.16489389942114
"6855","lp54","BB_A41_-_hypothetical_protein","Mid",148.997,"Mid Sample 5",2.17317752414004
"6856","lp54","BB_A42_-_hypothetical_protein","Mid",165.344,"Mid Sample 5",2.21838843986557
"6857","lp54","BB_A43_-_hypothetical_protein","Mid",623.895,"Mid Sample 5",2.79511150513491
"6858","lp54","BB_A45_-_hypothetical_protein","Mid",252.613,"Mid Sample 5",2.40245569650826
"6859","lp54","BB_A46_-_hypothetical_protein","Mid",170.231,"Mid Sample 5",2.23103865036085
"6860","lp54","BB_A47_-_hypothetical_protein","Mid",76.2482,"Mid Sample 5",1.88222959570021
"6861","lp54","BB_A48_-_hypothetical_protein","Mid",56.5816,"Mid Sample 5",1.75267522416279
"6862","lp54","BB_A49_-_hypothetical_protein","Mid",46.9535,"Mid Sample 5",1.67166797091592
"6863","lp54","BB_A51_-_hypothetical_protein","Mid",71.1677,"Mid Sample 5",1.85228293051079
"6864","lp54","BB_A52_-_outer_membrane_protein","Mid",501.949,"Mid Sample 5",2.70065959335268
"6865","lp54","BB_A53_-_Bbs27_protein","Mid",727.166,"Mid Sample 5",2.86163356444165
"6866","lp54","BB_A54_-_hypothetical_protein","Mid",829.136,"Mid Sample 5",2.91862577205238
"6867","lp54","BB_A57_-_P45-13","Mid",174.974,"Mid Sample 5",2.24297352014103
"6868","lp54","BB_A58_-_hypothetical_protein","Mid",2.86223,"Mid Sample 5",0.456704529394895
"6869","lp54","BB_A59_-_hypothetical_protein","Mid",24827.4,"Mid Sample 5",4.39493124131148
"6870","lp54","BB_A60_-_surface_lipoprotein_P27","Mid",320.149,"Mid Sample 5",2.50535214962369
"6871","lp54","BB_A61_-_hypothetical_protein","Mid",890.105,"Mid Sample 5",2.94944124061218
"6872","lp54","BB_A62_lp6.6_6.6_kDa_lipoprotein","Mid",8200.27,"Mid Sample 5",3.91382815208855
"6873","lp54","BB_A64_-_P35_antigen","Mid",11.7206,"Mid Sample 5",1.06894984461887
"6874","lp54","BB_A65_-_lipoprotein","Mid",6.57241,"Mid Sample 5",0.817724647761133
"6875","lp54","BB_A66_-_outer_surface_protein","Mid",47.8332,"Mid Sample 5",1.67972943577171
"6876","lp54","BB_A68_cspA_complement_regulator-acquiring_surface_protein_1","Mid",2980.32,"Mid Sample 5",3.47426289722157
"6877","lp54","BB_A69_-_putative_surface_protein","Mid",1161.62,"Mid Sample 5",3.06506408081372
"6878","lp54","BB_A73_-_antigen_P35","Mid",19.3707,"Mid Sample 5",1.28714531512512
"6879","lp54","BB_A74_osm28_outer_membrane_porin_OMS28","Mid",4792.67,"Mid Sample 5",3.68057752661061
"6880","lp54","BB_A76_thyX_FAD-dependent_thymidylate_synthase","Mid",471.406,"Mid Sample 5",2.67339510587245
"6881","lp56","BB_Q0091_-_hypothetical_protein","Mid",47.9809,"Mid Sample 5",1.68106838997128
